id,bairro,created_at,descricao,endereco,id.1,ip_address_origin,latitude,longitude,registrou_bo,sexo,tipo_assalto_id,titulo,uri,user_id,valor_prejuizo,Bicicleta,Bolsa ou Mochila,Carteira,Cartão de Crédito,Celular,Computador,DVD,Dinheiro,Documentos,Equipamento de Som,Estepe,MP4 ou Ipod,Móveis,Notebook,Outros,Relógio,Som,Tablet,Tv,time
58726,,2016-01-30 02:28:59.263,"Estacionei, sai do carro, e fui abordado por um meliante com um revólver. Ele tomou o celular, a carteira e foi embora com o carro. ","Rua Capitão Cavalcanti, 362 - Vila Mariana, São Paulo - SP, Brasil",58726,177.141.170.100,-23.588838600000003,-46.6388419,True,1,2,Assalto à mão armada ,/denuncias/e22b2e-assalto-a-mao-armada,,50000.0,,,True,True,True,,,True,True,,,,,,True,,,,,2016-01-29 20:15:00.000
58797,,2016-01-31 16:12:11.438,"O cruzamento da joao teodoro com a av do estado é o mais perigoso da regiao. Ja presenciei 3 assaltos, e varios furtos, pois ano passado furaram o pneu do carro, no momento que o motorista desce, acontecia o furto.","R. da Cantareira, 1188 - Luz, São Paulo - SP, 01103-200, Brasil",58797,177.189.136.180,-23.5341342,-46.6267564,False,0,11,Presenciei um assalto,/denuncias/aqg65e-presenciei-um-assalto,,4000.0,,True,True,True,True,,,True,True,,,,,,,,,,,2016-01-29 19:00:00.000
58706,,2016-01-29 17:34:08.486,"Voltando da Academia, a pé, as 8 da manhã, dois homens de moto (que já haviam passado por mim, um deles já tampava a placa da moto, fato que achei estranho) me abordaram numa curva da Rua das Heras, sentido Rua Ibitirama. Não notei se estavam armados. Ao tentar fugir, me puxaram pela minha camiseta e pediram o celular,.","Rua das Heras, 331-347 - Vila Lucia, São Paulo - SP, 03144-080, Brasil",58706,187.57.146.200,-23.597169,-46.576158899999996,True,0,2,Fui assaltada voltando da Academia,/denuncias/VY02ra-fui-assaltada-voltando-da-academia,,1100.0,,,,True,True,,,,True,,,,,,,,,,,2016-01-29 08:15:00.000
58854,,2016-02-01 19:10:15.386," No farol, e acabei me distraindo com a rota do GPS  e quando vi o ladrão já estava em cima de mim dentro do carro me empurrando e roubando meu celular. era no cruzamento da AV. DOS ESTADOS  com a Rua da figueira bem embaixo do viaduto leste - oeste  próximo ao acesso ao Brás região conhecida por ser perigosa. acionei o 190 más não obtive retorno.","Av. do Estado, 5300 - Mooca, São Paulo - SP, Brasil",58854,177.80.89.93,-23.5531449,-46.6255993,True,0,2,roubo no farol,/denuncias/ebBXZe-roubo-no-farol,,1700.0,,,,,True,,,,,,,,,,,,,,,2016-01-29 20:30:00.000
58936,Vila Mariana,2016-02-03 03:07:36.127,Fui assaltada indo  pe para minha cas por dois sujieitos masculinos um de bone para trás. Pdiram tudo e seguravam a mao em baixo da camiseta como arma. Entrguei a bolsa e em seguida eles pediram o celular. Disse a eles q estava tudo dentro da bolsa e entao eles me mandaram seguir em direçao oposta da q eu estava indo para fugirem. Liguei na polícia mas eles nao vieram e nada foi recuperado.,"R. Joaquim Távora, 96, Vila Mariana",58936,,-23.5827898,-46.6342126,False,0,3,Dois sujeitos me mandaram entregar minha bolsa e o celular,/denuncias/ep8Lle-dois-sujeitos-me-mandaram-entregar-minha-bolsa-e-o-celular,,2000.0,,True,True,True,True,,,True,True,,,,,,,,,,,2016-01-29 21:30:00.000
58783,,2016-01-31 04:03:50.247,"Eu e meu irmão fomos abordados por um carro, desceu dois pirralhos armados e  em todos os momentos nos ameaçavam, resumindo estavamos a pé e em momento algum vimos alguma viatura.","Av. Pres. Juscelino, 759 - Piraporinha, Diadema - SP, 09950-370, Brasil",58783,179.212.91.95,-23.682996799999998,-46.5892671,False,1,3,Fui assaltado indo para casa de um amigo,/denuncias/VdEj8e-fui-assaltado-indo-para-casa-de-um-amigo,,50.0,,,True,True,,,,,True,,,,,,,,,,,2016-01-29 00:45:00.000
58853,,2016-02-01 18:37:32.309,"Mais uma vez, sempre no mesmo horário... Assaltantes se aproveitam do transito parado na descida da Pte Morumbi para a Chucri Zaidan (lateral do Market Place). Dois rapazes pularam a grade que separa os pedestres das pistas para veículos, quebraram o vidro de alguns carros e roubaram vários motoristas em panico. Consegui fugir a tempo. ","Pte. Nova do Morumbi Sobre Marginal Pinheiros SP - Pte. Nova do Morumbi - Retiro Morumbi, São Paulo - SP, 04533-085, Brasil",58853,179.184.143.30,-23.6198512,-46.7012964,False,1,10,Arrastao - mais um,/denuncias/aqgpJe-arrastao-mais-um,,0.0,,,True,,True,,,,,,,,,,,,,,,2016-01-29 07:45:00.000
59022,,2016-02-04 18:01:05.319,"Estava subindo as escadas para ir ao ponto pegar a lotação na lapa, quando fui abordada por pelo ladrão armado, ele pediu a bolsa e saiu correndo,  levou tudo o que eu tinha, celular , documentos, bilhete do ônibus etc, peço a todos o máximo de atenção na área,  não há patrulhamento nesse horário desta forma facilitando para eles roubarem. ","Rua William Speers, 622 - Lapa de Baixo, São Paulo - SP, 05065-010, Brasil",59022,189.2.144.187,-23.518685,-46.7007551,False,0,2,Saida do Tunel -Lapa de Biaxo,/denuncias/a48qPa-saida-do-tunel-lapa-de-biaxo,,2.0,,True,True,True,True,,,,True,,,,,,True,True,,,,2016-01-29 05:30:00.000
62453,,2016-04-11 16:01:19.968,"Dois indivíduos de pele morena altura aproximada de 1,70 p mais,  com uma moto velha, preta e muito barulhenta, abordou eu e mais um rapaz levando nossos celulares..... Estavam armados! ","R. Dr. Nério Nunes, 295 - Jardim Germania, São Paulo - SP, 05848-030, Brasil",62453,177.33.5.174,-23.656709,-46.758742,False,0,2,Fui assaltada voltando da faculdade,/denuncias/aqQwpa-fui-assaltada-voltando-da-faculdade,9968.0,800.0,,,,,True,,,,,,,,,,,,,,,2016-01-28 23:15:00.000
59033,,2016-02-04 23:07:41.604,"Dois homens em uma moto, o carona puxou a bolsa do meu ombro gritando dá a bolsa.  Comecei a gritar e disse que não levariam nada puxei a bolsa de volta,  o carona se desequilibrou da moto. Sai correndo e gritando pra avenida Queiroz Filho.  Pedi ajuda aos comerciantes. Todos relataram que muitas pessoas são assaltadasIncluídos as que saem da missa","R. Gen. Câmara, 336 - Vila Humaita, Santo André - SP, 09121-130, Brasil",59033,179.212.90.163,-23.674182000000002,-46.5043172,False,0,2,Tentativa de roubo,/denuncias/eGMQ7a-tentativa-de-roubo,,0.0,,True,,,,,,,,,,,,,,,,,,2016-01-28 18:30:00.000
58660,,2016-01-28 21:37:19.320,Um jovem de boné me abordou e o outro observava atrás do veiculo,"R. Padre Virgílio Campêlo, 73-79 - Itaim Paulista, São Paulo - SP, Brasil",58660,179.209.117.200,-23.5051528,-46.377277299999996,False,1,2,Assaltado estacionado dentro do carro,/denuncias/zEPGQe-assaltado-estacionado-dentro-do-carro,,1200.0,,,,,True,,,,,,,,,,,,,,,2016-01-28 18:15:00.000
59383,,2016-02-13 15:15:47.581,"Homem branco, alto, forte, de moto, tentou me assaltar apontando a arma. Pediu meu celular w falei que estava sem e ele só foi embora por que avistou outra vítima mulher no fim da rua. Porém, ela correu para dentro de um condomínio e ele fugiu.","R. Manuel Ribas, 72 - Vila Campanela, São Paulo - SP, 08220-430, Brasil",59383,189.47.220.122,-23.538936,-46.4627715,False,0,11,Tentativa de assalto a mal armada,/denuncias/VdEm0e-tentativa-de-assalto-a-mal-armada,,0.0,,,,,True,,,,,,,,,,,,,,,2016-01-28 20:30:00.000
58704,,2016-01-29 17:13:03.051,"Minha mãe, eu e mais algumas pessoas fomos até a leroy comprario algumas flores e em questão de meia horas quando voltamos pro carro, a chave não entrava e estava aberto. Achamos até que não era nosso carro... quando entramos não vimos as bolsas das amigas tinham levado até a mochila de roupas de bonecas da prima.... e de outro carro também.","Av. Pres. Castelo Branco, 6061 - Pte. Pequena, São Paulo - SP, Brasil",58704,187.38.64.192,-23.513137699999998,-46.6840151,True,0,5,Meu carro foi arrombado no estaciomanento da loja,/denuncias/aNjlOa-meu-carro-foi-arrombado-no-estaciomanento-da-loja,,2000.0,,True,True,True,True,,,True,True,,,,,,True,True,,,,2016-01-28 22:00:00.000
58656,,2016-01-28 20:31:14.878,"2 indivíduos armados renderam o motorista de nossa empresa e o levaram até o bairro Parada de Taipas, depois de umas 3 horas, o soltaram e sumiram com a Van, Renault, modelo Master Minibus de cor Cinza e placas EKH-8040.","Rua Robert Bosch, 450-470 - Parque Industrial Tomas Edson, São Paulo - SP, 01141-010, Brasil",58656,177.65.77.80,-23.522265899999997,-46.671315500000006,True,1,9,Roubo de Van a mão armada,/denuncias/Vko5gV-roubo-de-van-a-mao-armada,,0.0,,,,,True,,,True,,,,,,,,,,,,2016-01-27 06:45:00.000
58628,,2016-01-28 14:28:09.384,Logo a minha frente outros três veiculos também foram roubados sendo um veiculo levado pelos bandidos.,"R. Cunhatais, 70 - Cidade Jardim, São Paulo - SP, 05672-080, Brasil",58628,200.144.1.46,-23.5928903,-46.6955206,True,1,10,FUI ASSALTADO INDO PARA O TRABALHO,/denuncias/e8wbNV-fui-assaltado-indo-para-o-trabalho,,2500.0,,True,True,,True,,,,,,,,,,,True,,,,2016-01-27 05:30:00.000
58693,,2016-01-29 16:06:04.038,Estacionei o carro na frente do trabalho e meia hora depois arrombaram meu carro e levaram minha central multimídia e meu estepe. Os dois ladrões fugiram em uma Kombi branca com placa FBA-9133.,"R. Ouvidor Peleja, 377 - Vila Mariana, São Paulo - SP, Brasil",58693,201.13.46.223,-23.6027272,-46.6330477,False,1,5,Roubaram rádio e estepe,/denuncias/z0j5dV-roubaram-radio-e-estepe,,3500.0,,,,,,,,,,True,True,,,,,,,,,2016-01-27 09:30:00.000
59567,,2016-02-16 12:10:19.839,"Sairmos para trabalhar, e meliantes de posse do controle remoto do portão elétrico e das chaves, invadira a casa e furtam diversos objetos eletrônicos. Televisores, forno micro ondas, notebook,  computadores, tênis, celular, roupas, joias, etc.","R. Londrina, 33-85 - Vila Londrina, São Paulo - SP, 03731-060, Brasil",59567,177.69.61.124,-23.508532199999998,-46.5359301,True,0,1,Furto a Residência,/denuncias/aonYZz-furto-a-residencia,,8000.0,True,,,,True,,,,,,,,,True,True,,,,,2016-01-26 15:30:00.000
83529,Vila Leopoldina,2017-07-30 00:58:52.906,"Estava no ponto de ônibus o esperando. Quando fui  suprendindo por dois  rapazes vindo por trás da placa de publicidade do ponto, levando todos pertences ","Av. Imperatriz Leopoldina, 1822 - Vila Leopoldina, São Paulo - SP, 05305-007, Brasil",83529,201.1.152.7,-23.5364029,-46.7263124,True,1,3,Levaram meu celular e documentos ,/denuncias/egx1mz-levaram-meu-celular-e-documentos,21917.0,10.0,,,True,True,True,,,True,True,,,,,,,,,,,2016-01-25 05:00:00.000
58422,,2016-01-25 10:40:36.356,"Subindo a Frei Caneca dois homens ameacaram com uma faca, levaram celular e dinheiro do bolso","R. Frei Caneca, 1355 - Consolação, São Paulo - SP, Brasil",58422,191.181.35.64,-23.558345000000003,-46.6581606,False,1,2,Roubaram celular,/denuncias/a487ga-roubaram-celular,,950.0,,,,,True,,,True,,,,,,,,,,,,2016-01-25 03:00:00.000
58458,Vila Guarani(Zona Sul),2016-01-25 22:49:04.732,"Eu estava parada, dois bandidos chegaram armados em uma moto, um aparentava ser menor de idade, me abordaram e levaram o carro.","R. João Baptista Ventura, 43-51, Vila Guarani(Zona Sul)",58458,,-23.636073239764197,-46.633813641965396,True,0,9,"Fui roubada a caminho de casa, à mão armada",/denuncias/eBkNLz-fui-roubada-a-caminho-de-casa-a-mao-armada,,30.0,,True,True,True,True,,,True,True,,True,,,,True,,,,,2016-01-25 12:00:00.000
58469,,2016-01-26 01:31:40.744,"As cinco e meia da manha, saí com destino ao meu trabalho. Duas ruas depois, fui abordado por uma moto honda falcon branca com um piloto de capacete e o garupa desceu da moto em minha direçao, apontou a arma e me empurrou em direçao a parede. O individuo é negro 1.80 de altura estava bem vestido, calça jeans e blusa moletom vermelho. ","R. do Outono, 402-430 - Vila Itaberaba, São Paulo - SP, 02847-060, Brasil",58469,201.95.155.117,-23.4607587,-46.6947074,True,1,2,Fui assaltado indo para o trabalho,/denuncias/eWJR0V-fui-assaltado-indo-para-o-trabalho,,850.0,,,True,True,True,,,True,True,,,,,,,,,,,2016-01-25 05:30:00.000
58474,,2016-01-26 03:22:13.717,Ladrão se aproximou e pediu que eu entregasse o aparelho,"Av. Vital Brasil, 55-349 - Butantã, São Paulo - SP, 05503-001, Brasil",58474,187.34.178.202,-23.5715578,-46.707778600000005,True,1,2,Roubo de celular,/denuncias/V5gnxz-roubo-de-celular,,1.2,,,,,True,,,,,,,,,,,,,,,2016-01-25 21:30:00.000
58916,Jardim Paris,2016-02-02 22:30:47.334,Os criminosos chegaram de moto e roubaram os celulares de todos,"R. João Bernardo Viêira, 99, Jardim Paris",58916,,-23.6371062,-46.7704317,False,1,2,Conversando com os amigos,/denuncias/zEPgWe-conversando-com-os-amigos,,2500.0,,,,,True,,,,,,,,,,,,,,,2016-01-25 20:29:00.000
77520,Jabaquara,2017-02-11 11:05:54.906,Indivíduo na moto simulou que ia pedir uma informação e sacou a arma e pediu o celular,"R. Freire Farto, 322 - Jabaquara, São Paulo - SP, 04343-120, Brasil",77520,201.53.193.78,-23.6363509,-46.6479846,False,1,2,A pé indo ao metrô ,/denuncias/z1GyKV-a-pe-indo-ao-metro,,800.0,,,,,True,,,,,,,,,,,,,,,2016-01-25 09:00:00.000
58447,,2016-01-25 19:12:20.989,"Fomos ao restaurante pé de manga, estacionamos na rua Turi e quando voltamos o carro não estava mais lá.. ","Rua Turi, 16 - Vila Madalena, São Paulo - SP, 05443-050, Brasil",58447,200.207.148.130,-23.5522809,-46.694700299999994,True,1,1,Furto de carro ,/denuncias/zJ1kde-furto-de-carro,,0.0,,True,,,,,,,,,,,,,True,,,,,2016-01-25 15:00:00.000
33615,Vila Romana,2014-09-22 16:37:23.105,"Veiculo foi estacionado às 19:00 no local citado e ao retornar por volta das 23:30 o veiculo já havia sido furtado. detalhe é que o veiculo possuia dois alarmes e chave code, que de nada adiantaram.","Rua Marcelina, 566 - Vila Romana, São Paulo - SP, 05044-010, República Federativa do Brasil",33615,201.27.43.171,-23.530143399999996,-46.698206,True,0,9,Furto de automovel proximo a hospital,/denuncias/VP3dla-furto-de-automovel-proximo-a-hospital,,30000.0,,,,,,,,,,,,,,,True,,,,,2014-09-17 23:30:00.000
33207,Consolação,2014-09-18 11:08:00.766,saindo da pós na consolação peguei um ônibus que vai para o metro Anhangabaú e no ponto seguinte um cara entrou mostrando a arma e pegou meu celular e de outra passageira  ,"Rua da Consolação (Pista Esquerda), 322-336 - Consolação, São Paulo - SP, República Federativa do Brasil",33207,191.180.248.140,-23.5473073,-46.6458793,True,0,3,fui assaltando no coletivo na volta para casa,/denuncias/eQ30Ka-fui-assaltando-no-coletivo-na-volta-para-casa,,2500.0,,,,,True,,,,,,,,,,,,,,,2014-09-17 21:45:00.000
33272,Vila Nova Alba,2014-09-18 17:29:19.217,"Voltava para casa a pé, quando dois homens em duas motas me cercaram e pediram a mochila e celular. Estavam armados e usavam capacete.","Rua Vicente de Sabóia, 2 - Vila Nova Alba, São Paulo - SP, 05358-130, República Federativa do Brasil",33272,200.218.10.102,-23.573364,-46.749615999999996,True,0,2,Dois homens em duas motos me cercaram enquanto estava a pé,/denuncias/e8dyye-dois-homens-em-duas-motos-me-cercaram-enquanto-estava-a-pe,,600.0,,True,True,,True,,,,True,,,,,,,,,,,2014-09-17 21:00:00.000
41979,Bela Vista,2014-12-03 16:31:23.651,Parei no farou para atravessar a avenida e passou um moleque de bicicleta e pegou o celular da minha mão.,"Avenida Brigadeiro Luís Antônio, 411-439 - Bela Vista, São Paulo - SP, Brasil",41979,201.43.47.131,-23.554055899999998,-46.6384195,False,0,1,Fui assaltando indo para casa,/denuncias/z6OKxa-fui-assaltando-indo-para-casa,,1500.0,,,,,True,,,,,,,,,,,,,,,2014-09-17 15:00:00.000
33374,Consolação,2014-09-19 15:46:41.934,"quando escurece, a rua Dona antonia de queiroz fica bem escura, antes de atravessar a Rua da Consolacao. o Transito fica bem parado nesse ponto.
Eu presenciei essa semana duas vezes os moleques roubndo motoristas parados no farol.
muito cuidado apos as 18:00","Rua Dona Antônia de Queirós, 239 - Consolação, São Paulo - SP, 01307-010, República Federativa do Brasil",33374,200.153.211.110,-23.5511383,-46.65306079999999,False,1,2,parado no transito,/denuncias/V5vYKe-parado-no-transito,,0.0,,,,,True,,,,,,,,,,,,,,,2014-09-17 18:00:00.000
33607,Jabaquara,2014-09-22 16:03:41.871,Deixei meu veículo de manhã e ao retirá-lo na parte da tarde já não estava no local.,"Rua Nilo Guerra, 147 - Jabaquara, São Paulo - SP, 04362-010, República Federativa do Brasil",33607,187.57.167.120,-23.6434396,-46.6665494,True,0,9,Veículo furtado perto da Avenida Santa Catarina,/denuncias/eQ3dma-veiculo-furtado-perto-da-avenida-santa-catarina,,1.0,,,,,,,,,True,,,,,,,,,,,2014-09-17 17:00:00.000
33707,Americanópolis,2014-09-23 13:04:02.801," Duas quartas  feiras seguidas tem ocorrido roubos neste mesmo local . Tem uma igreja e no final do culto, somos vitimas de assalto. Esta rua tem no mínimo dois assaltos por semana.","Rua Comendador Ítalo Franceschi, 84 - Americanópolis, São Paulo - SP, República Federativa do Brasil",33707,201.93.220.96,-23.6672737,-46.652199200000005,False,0,2,Assalto a mão armada,/denuncias/eQ3XZa-assalto-a-mao-armada,,15000.0,,True,True,True,True,,,,True,,,,,,True,True,,,,2014-09-17 21:30:00.000
35229,Vila Aparecida,2014-10-10 13:00:28.243,Fui assaltada quando estava indo ao trabalho.,"Rua Laurentino da Silva Nonato, 170-184 - Vila Aparecida, São Paulo - SP, 08020-200, República Federativa do Brasil",35229,177.206.27.154,-23.5051465,-46.4402996,False,0,2,Fui assaltada quando sai  para trabalhar,/denuncias/egdREz-fui-assaltada-quando-sai-para-trabalhar,,1000.0,,,,,True,,,,,,,,,,,,,,,2014-09-17 07:00:00.000
43900,Bela Vista,2015-01-06 18:00:02.644,Estava parada no trânsito da Rui Barbosa no final do dia quando um rapaz quebrou o vidro do meu carro do lado do passageiro e levou a bolsa que estava no banco da frente.,"Rua Rui Barbosa, 256-294 - Bela Vista, São Paulo - SP, Brasil",43900,189.108.166.122,-23.5578465,-46.6454375,True,0,1,Estouro ao vidro do passageiro e roubo de bolsa,/denuncias/VK8MRe-estouro-ao-vidro-do-passageiro-e-roubo-de-bolsa,,0.0,,True,,,,,,,,,,,,,,,,,,2014-09-17 17:45:00.000
34816,Consolação,2014-10-08 16:48:10.578,"Eu estava andando na rua ouvindo música no celular através do fone de ouvido. O celular estava no bolso de fora da bolsa transversal e eu carregava duas sacolas nas mãos, de forma que não podia proteger o bolso em que estava o aparelho. A pessoa que me roubou abriu o bolso e pegou o celular sem que eu notasse, só percebi quando a música parou, mas ","Rua Augusta, 1232-1246 - Consolação, São Paulo - SP, 01304-001, República Federativa do Brasil",34816,189.111.247.195,-23.5548563,-46.6567469,True,0,1,Furtada na Rua Augusta,/denuncias/zE2qla-furtada-na-rua-augusta,,500.0,,,,,True,,,,,,,,,,,,,,,2014-09-17 19:15:00.000
46211,Penha,2015-02-14 13:48:23.990,Estava subindo a rua quando fui abordada.,"Rua Valdemar, 263–363, Penha",46211,,-23.520435985156002,-46.5321003050362,True,0,2,Fui assaltado a caminho de casa ,/denuncias/aOG8Ra-fui-assaltado-a-caminho-de-casa,,1.3,,True,,True,True,,,,,,,,,,,,,,,2014-09-17 20:00:00.000
43240,Jardim Fernandes,2014-12-24 15:32:31.405,Fui assaltada dentro de casa de madrugada. ,"Rua Mira, 1-43 - Jardim Fernandes, São Paulo - SP, 03580-020, Brasil",43240,177.139.118.149,-23.552265600000002,-46.5011964,True,0,1,fui assaltada em casa,/denuncias/eLjpwa-fui-assaltada-em-casa,,3000.0,,True,True,True,True,,,,True,,,,,,,,,True,,2014-09-17 03:00:00.000
34693,Brás,2014-10-06 15:53:17.006,assalto apé armado.. não é a primeira vez nessa rua,"Rua Inácio de Araújo, 2-76 - Brás, São Paulo - SP, 03053-010, República Federativa do Brasil",34693,187.38.174.134,-23.545503399999998,-46.6088645,False,0,2,assalto a pé armado.. não é a primeira vez nessa rua,/denuncias/z0ly0z-assalto-a-pe-armado-nao-e-a-primeira-vez-nessa-rua,,1.0,,True,True,,True,,,,True,,,,,,,,,,,2014-09-17 17:00:00.000
34406,Vila Pompéia,2014-10-01 16:14:23.968,"Apos estacionar, melevaram com meu veiculo, me fizeram falar as senhas do meu cartao, sacaram 1000,00 e fizeram compras em lojas, mais 3.800,00.
enquanto eu ficava indo e voltando na marginal tiete com 2 armados o terceiro fez as compras, depois me soltaram na ponte atilio fontana, 3h depois.
levaram celular, carro e tudo dentro do carro.","Rua Caraíbas, 1265 - Vila Pompéia, São Paulo - SP, República Federativa do Brasil",34406,201.6.104.217,-23.537998,-46.6862646,True,1,4,apos estacionar me levaram com meu proprio carro,/denuncias/VY3M8z-apos-estacionar-me-levaram-com-meu-proprio-carro,,4800.0,,,True,True,True,,,,,,,,,,True,,,,,2014-09-17 20:15:00.000
40064,Consolação,2014-11-18 15:21:45.026,"Peguei um ônibus na Av. Paulista para descer no Mackenzie. Após passar na catraca fui abordado, mas levaram apenas minha carteira. Desci no meu ponto e fui ao DP fazer o BO. A perda estimada foi de R$ 100,00.","Rua Dona Antônia de Queirós, 374-504 - Consolação, São Paulo - SP, República Federativa do Brasil",40064,189.33.21.144,-23.549755100000002,-46.653745799999996,True,1,1,Fui furtado indo para a faculdade dentro do ônibus,/denuncias/z1MW4z-fui-furtado-indo-para-a-faculdade-dentro-do-onibus,,100.0,,,True,,,,,,,,,,,,,,,,,2014-09-17 14:30:00.000
34653,Carandiru,2014-10-05 15:59:00.880,"tava saindo do parque da juventude 2 moleques chegou um apontou a arma e o outro pegou as  coisas e me deu um soco no olho. isso tirando o fato que tinha uma viatura dentro do parque eu pedi ajuda para um guarda do parque ele simplesmente olhou para meu rosto e disse 
-problema é seu não posso fazer nada ","Avenida Zaki Narchi, 1185-1245 - Carandiru, São Paulo - SP, República Federativa do Brasil",34653,189.18.145.108,-23.507196899999997,-46.615691399999996,False,1,3,saindo do parque da juventude,/denuncias/aqp0Jz-saindo-do-parque-da-juventude,,20.0,,True,True,,True,,,,True,,,True,,,True,True,,,,2014-09-17 21:30:00.000
34617,ジャルジン・サン・ルイス,2014-10-04 19:01:50.119,"Diversas pessoas são assaltadas praticamente toda semana nesta rua, devido a falta de iluminação e segurança. Ninguém registra os casos.","Rua Frederico Grotte, 322 - ジャルジン・サン・ルイス São Paulo - SP, 05818-270, República Federativa do Brasil",34617,189.110.135.183,-23.663463,-46.729319200000006,False,1,2,Assalto após a saída da faculdade ,/denuncias/aM320e-assalto-apos-a-saida-da-faculdade,,500.0,,,True,,True,,,,,,,,,,,,,,,2014-09-17 22:00:00.000
36023,Vila Progresso (Zona Leste),2014-10-25 00:52:11.684,Estava indo Ao Meu Trabalho e Passou um Moto com Uma Pessoa na Garoupa Fizeram a Volta e Tentaram Me assaltar com um Revolver Eu Corri e Graça a Deus Não Me roubaram E Não Me Perseguiram  ,"Rua Erva Prata, 279 - Vila Progresso (Zona Leste), São Paulo - SP, República Federativa do Brasil",36023,177.68.38.160,-23.5182699,-46.43720220000001,False,1,2,Guasi fui Assaltado indo Para o Trabalho,/denuncias/aowd5a-guasi-fui-assaltado-indo-para-o-trabalho,,1.0,,True,,,,,,,,,,,,,True,,,,,2014-09-17 07:15:00.000
40339,Parque Independência,2014-11-20 01:41:35.158,Furto de um tablet e um tênnis nike... Estava com a garagem abeta veio uma moça me pedindo água para ele bebe quando voltei ela não estava lá tinha levado tudo que viu nem esperou o tênnis secar pois ainda estava pingando tinha lavado poucas horas.,"Rua Padre Domingos Cunha, 10 - Parque Independência, São Paulo - SP, 05880-340, República Federativa do Brasil",40339,186.231.144.18,-23.68218,-46.7886549,True,1,1,Furto em minha própria residência,/denuncias/VdXPyV-furto-em-minha-propria-residencia,,300.0,,,,,,,,,,,,,,,True,,,True,,2014-09-17 23:30:00.000
40469,Santana,2014-11-20 23:05:17.223,Dois sujeitos me abordaram e tomaram meus pertences.,"Avenida Cruzeiro do Sul, 2422 - Santana, São Paulo - SP, Brasil",40469,189.121.172.100,-23.5096878,-46.62475739999999,True,0,3,Assaltado na volta do trabalho.,/denuncias/eWo3Pe-assaltado-na-volta-do-trabalho,,50.0,,True,,,,,,,,,,,,,True,,,,,2014-09-17 21:00:00.000
40846,Vila Mariana,2014-11-24 02:14:49.604,"Estava descendo a avenida no sentido da faculdade quando fui abordado por 2 menores de idade em duas bicicletas, armados cada um com uma faca. E obrigado a entregar o meu celular. 
Muito pelo susto e um pouco por apreço ao meu celular recém comprado reagi e consegui me desvencilhar , porém um amigo que estava comigo não, e teve seu celular levado.","Avenida Lins de Vasconcelos, 2880 - Vila Mariana, São Paulo - SP, Brasil",40846,186.220.53.169,-23.5872505,-46.6289967,False,1,2,Fui abordado por 2 menores descendo a rua.,/denuncias/zwygWV-fui-abordado-por-2-menores-descendo-a-rua,,1000.0,,,,,True,,,,,,,True,,,,,,,,2014-09-17 18:00:00.000
33039,Penha de Franca,2014-09-17 17:07:24.438,"Ocorreu um furto no meio do ônibus, a pessoa retirou o celular de dentro da bolsa, ninguém viu e nem informou nada.","Rua Comendador Cantinho, 398 - Penha de Franca, São Paulo - SP, República Federativa do Brasil",33039,189.62.159.38,-23.525081699999998,-46.5503724,True,0,1,Furto de celular no ônibus,/denuncias/Vdb5lz-furto-de-celular-no-onibus,,800.0,,,,,True,,,,,,,,,,,,,,,2014-09-17 07:30:00.000
33159,Vila Mariana,2014-09-18 02:47:29.887,"Estava esperando minha filha, estacionado em frente à academia, quando de repente um rapaz entra correndo no estabelecimento, fugindo de um assaltante. Logo em seguida vem o assaltante, me vê dentro do carro e fixa a arma em meu pescoço pedindo celular e carteira. Ele pegou e saiu correndo deixando uma sacola cheia de latinhas amassadas.","Rua Vergueiro, 3618 - Vila Mariana, São Paulo - SP, 04102-001, República Federativa do Brasil",33159,187.10.181.100,-23.5918365,-46.6315145,True,1,2,Assaltado dentro do carro,/denuncias/VP38Aa-assaltado-dentro-do-carro,,0.0,,,True,True,True,,,,True,,,,,,,,,,,2014-09-17 19:45:00.000
36560,Vila Vermelha,2014-10-31 16:45:56.313,Meteu a peça na cara e levou o celular.,"Rua Alberto I, 144 - Vila Vermelha, São Paulo - SP, 04298-060, República Federativa do Brasil",36560,177.19.202.94,-23.6276709,-46.599953799999994,True,1,2,Fui assaltado voltando do trabalho,/denuncias/zEB3ma-fui-assaltado-voltando-do-trabalho,,600.0,,,,,True,,,,,,,,,,,,,,,2014-09-16 19:45:00.000
33320,Luz,2014-09-19 00:10:40.681,"Ao descer do ônibus intermunicipal vindo de Guarulhos,  o autor me abordou com uma arma e tomou o meu celular.  Atravessou a Avenida no meio dos carros do sentido contrário. ","Avenida Santos Dumont, 607-843 - Luz, São Paulo - SP, República Federativa do Brasil",33320,201.1.125.175,-23.5233168,-46.6308831,True,0,2,Fui assaltado no ponto de ônibus sentido centro,/denuncias/z18PJe-fui-assaltado-no-ponto-de-onibus-sentido-centro,,600.0,,,,,True,,,,,,,,,,,,,,,2014-09-16 11:00:00.000
33871,São Paulo,2014-09-24 19:41:54.344,"Tras sujeitos invadiram a pista e bloquearam a mesma, impossibilitando a passagem e roubando o veiculo.","Avenida Jacu Pêssego/Nova Trabalhadores - Conjunto Promorar Rio Claro, São Paulo - SP, República Federativa do Brasil",33871,191.255.186.236,-23.6241616,-46.450489700000006,True,1,9,Assaltado voltando da Faculdade,/denuncias/znAyZe-assaltado-voltando-da-faculdade,,6000.0,,,,,True,,,,,,,,,,,,,,,2014-09-16 22:15:00.000
